goldcool, 10,41,
6022,"Soul Suck",1,0,0,1,2,1,3,0,40,45,40,0,0,80,0,0,100,12,1,1149,0,1150,1151,0,0,0,59,5,57,-5,1,80,0,0,-1,0,0,0,0,
6022,"Soul Suck",2,0,0,1,2,1,3,0,50,55,40,0,0,85,0,0,100,12,1,1149,0,1150,1151,0,0,0,59,5,57,-5,1,80,0,0,-1,0,0,0,0,
6022,"Soul Suck",3,0,0,1,2,1,3,0,60,65,40,0,0,90,0,0,100,12,1,1149,0,1150,1151,0,0,0,59,5,57,-5,1,80,0,0,-1,0,0,0,0,
6022,"Soul Suck",4,0,0,1,2,1,3,0,70,75,40,0,0,95,0,0,100,12,1,1149,0,1150,1151,0,0,0,59,5,57,-5,1,80,0,0,-1,0,0,0,0,
6022,"Soul Suck",5,0,0,1,2,1,3,0,80,85,40,0,0,100,0,0,100,12,1,1149,0,1150,1151,0,0,0,59,5,57,-5,1,80,0,0,-1,0,0,0,0,
6022,"Soul Suck",6,0,0,5,2,1,3,0,90,95,40,0,0,100,0,0,100,12,1,1149,0,1150,1151,0,0,0,59,30,57,-5,1,80,0,0,-1,0,0,0,0,
6022,"Soul Suck",7,0,0,1,2,1,3,0,100,105,40,0,0,110,0,0,100,12,1,1149,0,1150,1151,0,0,0,59,5,57,-5,1,80,0,0,-1,0,0,0,0,
6022,"Soul Suck",8,0,0,1,2,1,3,0,110,115,40,0,0,115,0,0,100,12,1,1149,0,1150,1151,0,0,0,59,5,57,-5,1,80,0,0,-1,0,0,0,0,
6022,"Soul Suck",9,0,0,1,2,1,3,0,120,125,50,0,0,120,0,0,100,12,1,1149,0,1150,1151,0,0,0,59,5,57,-5,1,80,0,0,-1,0,0,0,0,
6022,"Soul Suck",10,0,0,10,2,1,3,0,30,50,40,0,0,80,0,0,100,12,1,1149,0,1150,1151,0,0,0,59,5,57,-5,1,80,0,0,-1,0,0,0, 0 
