goldcool, 10,34,
28102,"Fleet Footed",1,0,40,1,2,1,-1,3,141,146,90120,0,0,50,200,0,50,1,0,1013,1016,1014,0,1017,-1,0,57,10,59,10,1,80,
28102,"Fleet Footed",2,0,60,1,2,1,-1,2,51,56,90111,0,0,50,400,0,55,1,0,1013,1016,1014,0,1017,-1,0,57,10,59,10,1,80,
28102,"Fleet Footed",3,0,80,1,2,1,-1,2,57,62,90112,0,0,50,600,0,60,1,0,1013,1016,1014,0,1017,-1,0,57,10,59,10,1,80,
28102,"Fleet Footed",4,0,100,1,2,1,-1,2,64,69,90113,0,0,50,800,0,65,1,0,1013,1016,1014,0,1017,-1,0,57,10,59,10,1,80,
28102,"Fleet Footed",5,0,120,1,2,1,-1,2,92,97,90114,0,0,50,1000,0,70,1,0,1013,1016,1014,0,1017,-1,0,57,10,59,10,1,80,
28102,"Fleet Footed",6,0,140,1,2,1,-1,2,99,104,90115,0,0,50,1200,0,75,1,0,1013,1016,1014,0,1017,-1,0,57,10,59,10,1,80,
28102,"Fleet Footed",7,0,160,1,2,1,-1,2,105,110,90116,0,0,50,1400,0,80,1,0,1013,1016,1014,0,1017,-1,0,57,10,59,10,1,80,
28102,"Fleet Footed",8,0,180,1,2,1,-1,2,130,135,90117,0,0,50,1600,0,85,1,0,1013,1016,1014,0,1017,-1,0,57,10,59,10,1,80,
28102,"Fleet Footed",9,0,200,1,2,1,-1,2,136,141,90118,0,0,50,1800,0,90,1,0,1013,1016,1014,0,1017,-1,0,57,10,59,10,1,80,
28102,"Fleet Footed",10,0,220,1,2,1,-1,2,141,146,90120,0,0,50,2000,0,95,1,0,1013,1016,1014,0,1017,-1,0,57,10,59,10,1, 80 
