goldcool, 10,34,
27202,"Double Chop",1,0,75,2,2,1,-1,2,273,278,0,0,0,50,1000,0,0,1,0,0,1046,1044,0,0,1,0,57,15,59,15,1,80,
27202,"Double Chop",2,0,100,1,2,1,-1,2,118,123,0,0,0,50,2000,0,0,1,0,0,1046,1044,0,0,1,0,57,15,59,15,1,80,
27202,"Double Chop",3,0,125,1,2,1,-1,2,147,152,0,0,0,50,3000,0,0,1,0,0,1046,1044,0,0,1,0,57,15,59,15,1,80,
27202,"Double Chop",4,0,150,1,2,1,-1,2,159,164,0,0,0,50,4000,0,0,1,0,0,1046,1044,0,0,1,0,57,15,59,15,1,80,
27202,"Double Chop",5,0,175,1,2,1,-1,2,191,196,0,0,0,50,5000,0,0,1,0,0,1046,1044,0,0,1,0,57,15,59,15,1,80,
27202,"Double Chop",6,0,200,1,2,1,-1,2,202,207,0,0,0,50,6000,0,0,1,0,0,1046,1044,0,0,1,0,57,15,59,15,1,80,
27202,"Double Chop",7,0,225,1,2,1,-1,2,232,237,0,0,0,50,7000,0,0,1,0,0,1046,1044,0,0,1,0,57,15,59,15,1,80,
27202,"Double Chop",8,0,250,1,2,1,-1,2,239,244,0,0,0,50,8000,0,0,1,0,0,1046,1044,0,0,1,0,57,15,59,15,1,80,
27202,"Double Chop",9,0,275,1,2,1,-1,2,246,251,0,0,0,50,9000,0,0,1,0,0,1046,1044,0,0,1,0,57,15,59,15,1,80,
27202,"Double Chop",10,0,300,1,2,1,-1,2,273,278,0,0,0,50,10000,0,0,1,0,0,1046,1044,0,0,1,0,57,15,59,15,1, 80 
