goldcool, 12,41,
2103,"Ice Anathema",1,0,40,1,1,1,-1,3,10,20,10,0,0,100,100,0,50,1,0,0,0,1018,1018,0,-1,0,56,10,58,-10,1,80,0,0,-1,0,20,0,0,
2103,"Ice Anathema",2,0,59,1,1,1,-1,3,12,22,20,0,0,103,200,0,55,1,0,0,0,1018,1018,0,-1,0,56,10,58,-10,1,80,12103,1,-1,0,20,0,0,
2103,"Ice Anathema",3,0,80,1,1,1,-1,3,14,24,30,0,0,106,400,0,59,1,0,0,0,1018,1018,0,-1,0,56,10,58,-10,1,80,0,0,-1,0,20,0,0,
2103,"Ice Anathema",4,0,100,1,1,1,-1,3,16,26,40,0,0,109,700,0,65,1,0,0,0,1018,1018,0,-1,0,56,10,58,-10,1,80,12103,2,-1,0,20,0,0,
2103,"Ice Anathema",5,0,120,1,1,1,-1,3,18,28,50,0,0,112,1100,0,70,1,0,0,0,1018,1018,0,-1,0,56,10,58,-10,1,80,0,0,-1,0,20,0,0,
2103,"Ice Anathema",6,0,140,1,1,1,-1,3,20,30,59,0,0,120,1600,0,75,1,0,0,0,1018,1018,0,-1,0,56,10,58,-10,1,80,0,0,-1,0,30,0,0,
2103,"Ice Anathema",7,0,140,1,1,1,-1,3,22,32,70,0,0,120,2200,0,80,1,0,0,0,1018,1018,0,-1,0,56,10,58,-10,1,80,12103,3,-1,0,32,0,0,
2103,"Ice Anathema",8,0,140,1,1,1,-1,3,24,34,80,0,0,120,2900,0,85,1,0,0,0,1018,1018,0,-1,0,56,10,58,-10,1,80,0,0,-1,0,34,0,0,
2103,"Ice Anathema",9,0,200,1,1,1,-1,3,26,36,90,0,0,120,3700,0,90,1,0,0,0,1018,1018,0,-1,0,56,10,58,-10,1,80,0,0,-1,0,36,0,0,
2103,"Ice Anathema",10,0,200,1,1,1,-1,3,28,38,100,0,0,130,4500,0,95,1,0,0,0,1018,1018,0,-1,0,56,10,58,-10,1,80,12103,4,-1,0,48,0,0,
2103,"Ice Anathema",11,0,250,1,1,1,-1,3,57,68,110,0,0,130,5200,0,95,1,0,0,0,1018,1018,0,-1,0,56,10,58,-10,1,80,0,0,-1,0,75,0,0,
2103,"Ice Anathema",12,0,300,1,1,1,-1,3,88,98,120,0,0,130,1000,0,95,1,0,0,0,1018,1018,0,-1,0,56,10,58,-10,1,80,12103,5,-1,0,75,0, 0 
