goldcool, 10,34,
29202,"Soul Fire",1,0,75,1,2,1,-1,0,409,414,0,0,0,30,1000,0,0,12,0,0,1065,1064,1066,0,1,0,57,15,59,15,1,80,
29202,"Soul Fire",2,0,100,1,2,1,-1,0,177,182,0,0,0,30,2000,0,0,12,0,0,1065,1064,1066,0,1,0,57,15,59,15,1,80,
29202,"Soul Fire",3,0,125,1,2,1,-1,0,223,228,0,0,0,30,3000,0,0,12,0,0,1065,1064,1066,0,1,0,57,15,59,15,1,80,
29202,"Soul Fire",4,0,150,1,2,1,-1,0,238,243,0,0,0,30,4000,0,0,12,0,0,1065,1064,1066,0,1,0,57,15,59,15,1,80,
29202,"Soul Fire",5,0,175,1,2,1,-1,0,287,292,0,0,0,30,5000,0,0,12,0,0,1065,1064,1066,0,1,0,57,15,59,15,1,80,
29202,"Soul Fire",6,0,200,1,2,1,-1,0,303,308,0,0,0,30,6000,0,0,12,0,0,1065,1064,1066,0,1,0,57,15,59,15,1,80,
29202,"Soul Fire",7,0,225,1,2,1,-1,0,348,353,0,0,0,30,7000,0,0,12,0,0,1065,1064,1066,0,1,0,57,15,59,15,1,80,
29202,"Soul Fire",8,0,250,1,2,1,-1,0,357,362,0,0,0,30,8000,0,0,12,0,0,1065,1064,1066,0,1,0,57,15,59,15,1,80,
29202,"Soul Fire",9,0,275,1,2,1,-1,0,367,372,0,0,0,30,9000,0,0,12,0,0,1065,1064,1066,0,1,0,57,15,59,15,1,80,
29202,"Soul Fire",10,0,300,1,2,1,-1,0,409,414,0,0,0,30,10000,0,0,12,0,0,1065,1064,1066,0,1,0,57,15,59,15,1, 80 
