goldcool, 12,41,
2203,"Counterattack",1,0,59,1,2,1,-1,0,30,42,80,0,0,110,500,0,0,1,1058,1057,0,1059,0,1059,0,0,59,15,57,-15,1,80,0,0,-1,0,24,0,0,
2203,"Counterattack",2,0,80,1,2,1,-1,0,35,50,80,0,0,112,700,0,0,1,1058,1057,0,1059,0,1059,0,0,59,15,57,-15,1,80,12203,1,-1,0,24,0,0,
2203,"Counterattack",3,0,110,1,2,1,-1,0,40,57,80,0,0,114,1000,0,0,1,1058,1057,0,1059,0,1059,0,0,59,15,57,-15,1,80,0,0,-1,0,24,0,0,
2203,"Counterattack",4,0,130,1,2,1,-1,0,45,66,80,0,0,116,2000,0,0,1,1058,1057,0,1059,0,1059,0,0,59,15,57,-15,1,80,12203,2,-1,0,24,0,0,
2203,"Counterattack",5,0,170,1,2,1,-1,0,50,74,80,0,0,118,3000,0,0,1,1058,1057,0,1059,0,1059,0,0,59,15,57,-15,1,80,0,0,-1,0,24,0,0,
2203,"Counterattack",6,0,200,1,2,1,-1,0,55,82,90,0,0,124,5000,0,0,1,1058,1057,0,1059,0,1059,0,0,59,15,57,-15,1,80,0,0,-1,0,48,0,0,
2203,"Counterattack",7,0,200,1,2,1,-1,0,59,90,90,0,0,127,5500,0,0,1,1058,1057,0,1059,0,1059,0,0,59,15,57,-15,1,80,12203,3,-1,0,50,0,0,
2203,"Counterattack",8,0,200,1,2,1,-1,0,65,98,90,0,0,130,6000,0,0,1,1058,1057,0,1059,0,1059,0,0,59,15,57,-15,1,80,0,0,-1,0,52,0,0,
2203,"Counterattack",9,0,250,1,2,1,-1,0,70,106,90,0,0,133,9000,0,0,1,1058,1057,0,1059,0,1059,0,0,59,15,57,-15,1,80,0,0,-1,0,54,0,0,
2203,"Counterattack",10,0,250,1,2,1,-1,0,75,114,100,0,0,140,10000,0,0,1,1058,1057,0,1059,0,1059,0,0,59,15,57,-15,1,80,12203,4,-1,0,72,0,0,
2203,"Counterattack",11,0,300,1,2,1,-1,0,125,164,100,0,0,140,9000,0,0,1,1058,1057,0,1059,0,1059,0,0,59,15,57,-15,1,80,0,0,-1,0,120,0,0,
2203,"Counterattack",12,0,350,1,2,1,-1,0,175,214,100,0,0,140,10000,0,0,1,1058,1057,0,1059,0,1059,0,0,59,15,57,-15,1,80,12203,5,-1,0,120,0, 0 
