goldcool, 10,41,
7012,"Unstoppable Power",1,0,60,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,1130,0,1130,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
7012,"Unstoppable Power",2,0,60,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,1130,0,1130,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
7012,"Unstoppable Power",3,0,60,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,1130,0,1130,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
7012,"Unstoppable Power",4,0,60,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,1130,0,1130,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
7012,"Unstoppable Power",5,0,60,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,1130,0,1130,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
7012,"Unstoppable Power",6,0,60,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,1130,0,1130,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
7012,"Unstoppable Power",7,0,60,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,1130,0,1130,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
7012,"Unstoppable Power",8,0,60,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,1130,0,1130,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
7012,"Unstoppable Power",9,0,60,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,1130,0,1130,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
7012,"Unstoppable Power",10,0,60,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,1130,0,1130,1,0,0,0,0,0,0,0,0,0,-1,0,0,0, 0 
