goldcool, 12,41,
1401,"Frightening Hit",1,0,120,0,1,1,-1,1,59,70,0,0,0,110,1000,0,50,1,1145,1146,0,1147,0,0,-1,0,57,15,59,-15,1,59,0,0,100,120,0,0,0,
1401,"Frightening Hit",2,0,130,0,1,1,-1,1,65,80,0,0,0,112,2000,0,50,1,1145,1146,0,1147,0,0,-1,0,57,15,59,-15,1,59,11401,1,100,120,0,0,0,
1401,"Frightening Hit",3,0,140,0,1,1,-1,1,70,90,0,0,0,114,3500,0,50,1,1145,1146,0,1147,0,0,-1,0,57,15,59,-15,1,59,0,0,100,120,0,0,0,
1401,"Frightening Hit",4,0,150,0,1,1,-1,1,75,100,0,0,0,116,5000,0,50,1,1145,1146,0,1147,0,0,-1,0,57,15,59,-15,1,59,11401,2,100,120,0,0,0,
1401,"Frightening Hit",5,0,160,0,1,1,-1,1,80,110,0,0,0,118,7000,0,55,1,1145,1146,0,1147,0,0,-1,0,57,15,59,-15,1,59,0,0,100,120,0,0,0,
1401,"Frightening Hit",6,0,200,0,1,1,-1,1,90,120,0,0,0,122,10000,0,55,1,1145,1146,0,1147,0,0,-1,0,57,15,59,-15,1,59,0,0,100,150,0,0,0,
1401,"Frightening Hit",7,0,200,0,1,1,-1,1,100,130,0,0,0,126,15000,0,55,1,1145,1146,0,1147,0,0,-1,0,57,15,59,-15,1,59,11401,3,100,152,0,0,0,
1401,"Frightening Hit",8,0,200,0,1,1,-1,2,110,140,0,0,0,130,20000,0,55,1,1145,1146,0,1147,0,0,-1,0,57,15,59,-15,1,59,0,0,100,154,0,0,0,
1401,"Frightening Hit",9,0,350,0,1,1,-1,2,120,150,0,0,0,134,25000,0,55,1,1145,1146,0,1147,0,0,-1,0,57,15,59,-15,1,59,0,0,100,156,0,0,0,
1401,"Frightening Hit",10,0,350,0,1,1,-1,2,130,160,0,0,0,160,30000,0,59,1,1145,1146,0,1147,0,0,-1,0,57,15,59,-15,1,59,11401,4,100,180,0,0,0,
1401,"Frightening Hit",11,0,400,0,1,1,-1,2,230,260,0,0,0,162,30000,0,59,1,1145,1146,0,1147,0,0,-1,0,57,15,59,-15,1,59,0,0,100,240,0,0,0,
1401,"Frightening Hit",12,0,450,0,1,1,-1,2,330,360,0,0,0,165,10000,0,59,1,1145,1146,0,1147,0,0,-1,0,57,15,59,-15,1,59,11401,5,100,240,0,0, 0 
