goldcool, 10,34,
29102,"Epee Chop",1,0,40,1,2,1,-1,0,75,80,90090,0,0,101,200,0,0,12,0,0,1026,1024,0,0,1,0,57,10,59,10,1,80,
29102,"Epee Chop",2,0,60,1,2,1,-1,0,126,131,0,0,0,102,400,0,0,12,0,0,1026,1024,0,0,1,0,57,10,59,10,1,80,
29102,"Epee Chop",3,0,80,1,2,1,-1,0,139,144,0,0,0,103,600,0,0,12,0,0,1026,1024,0,0,1,0,57,10,59,10,1,80,
29102,"Epee Chop",4,0,100,1,2,1,-1,0,156,161,0,0,0,104,800,0,0,12,0,0,1026,1024,0,0,1,0,57,10,59,10,1,80,
29102,"Epee Chop",5,0,120,1,2,1,-1,0,220,225,0,0,0,105,1000,0,0,12,0,0,1026,1024,0,0,1,0,57,10,59,10,1,80,
29102,"Epee Chop",6,0,140,1,2,1,-1,0,237,242,0,0,0,106,1200,0,0,12,0,0,1026,1024,0,0,1,0,57,10,59,10,1,80,
29102,"Epee Chop",7,0,160,1,2,1,-1,0,250,255,0,0,0,107,1400,0,0,12,0,0,1026,1024,0,0,1,0,57,10,59,10,1,80,
29102,"Epee Chop",8,0,180,1,2,1,-1,0,310,315,0,0,0,108,1600,0,0,12,0,0,1026,1024,0,0,1,0,57,10,59,10,1,80,
29102,"Epee Chop",9,0,200,1,2,1,-1,0,323,328,0,0,0,109,1800,0,0,12,0,0,1026,1024,0,0,1,0,57,10,59,10,1,80,
29102,"Epee Chop",10,0,220,1,2,1,-1,0,336,341,0,0,0,110,2000,0,0,12,0,0,1026,1024,0,0,1,0,57,10,59,10,1, 80 
