goldcool, 12,41,
22401,"Delay",1,0,120,0,2,1,-1,3,0,0,90085,0,0,0,3000,0,0,1,0,0,0,1155,1156,0,1,0,58,15,56,0,1,80,0,0,-1,0,120,0,0,
22401,"Delay",2,0,130,0,2,1,-1,3,0,0,90083,0,0,0,3200,0,0,1,0,0,0,1155,1156,0,1,0,58,15,56,0,1,80,12401,1,-1,0,120,0,0,
22401,"Delay",3,0,140,0,2,1,-1,3,0,0,90081,0,0,0,3500,0,0,1,0,0,0,1155,1156,0,1,0,58,15,56,0,1,80,0,0,-1,0,120,0,0,
22401,"Delay",4,0,150,0,2,1,-1,3,0,0,90079,0,0,0,5000,0,0,1,0,0,0,1155,1156,0,1,0,58,15,56,0,1,80,12401,2,-1,0,120,0,0,
22401,"Delay",5,0,160,0,2,1,-1,3,0,0,90077,0,0,0,7000,0,0,1,0,0,0,1155,1156,0,1,0,58,15,56,0,1,80,0,0,-1,0,120,0,0,
22401,"Delay",6,0,200,0,2,1,-1,3,0,0,90070,0,0,0,10000,0,0,1,0,0,0,1155,1156,0,1,0,58,15,56,0,1,80,0,0,-1,0,150,0,0,
22401,"Delay",7,0,200,0,2,1,-1,3,0,0,90065,0,0,0,15000,0,0,1,0,0,0,1155,1156,0,1,0,58,15,56,0,1,80,12401,3,-1,0,150,0,0,
22401,"Delay",8,0,200,0,2,1,-1,3,0,0,90060,0,0,0,20000,0,0,1,0,0,0,1155,1156,0,1,0,58,15,56,0,1,80,0,0,-1,0,150,0,0,
22401,"Delay",9,0,380,0,2,1,-1,3,0,0,90055,0,0,0,25000,0,0,1,0,0,0,1155,1156,0,1,0,58,15,56,0,1,80,0,0,-1,0,150,0,0,
22401,"Delay",10,0,380,0,2,1,-1,3,0,0,90050,0,0,0,10000,0,0,1,0,0,0,1155,1156,0,1,0,58,15,56,0,1,80,12401,4,-1,0,180,0,0,
22401,"Delay",11,0,380,0,2,1,-1,3,0,0,90045,0,0,0,25000,0,0,1,0,0,0,1155,1156,0,1,0,58,15,56,0,1,80,0,0,-1,0,150,0,0,
22401,"Delay",12,0,380,0,2,1,-1,3,0,0,90040,0,0,0,10000,0,0,1,0,0,0,1155,1156,0,1,0,58,15,56,0,1,80,12401,4,-1,0,180,0, 0 
