goldcool, 10,34,
30203,"Titan¡¯s Fury",1,0,75,1,2,1,-1,2,273,278,90050,0,0,50,1000,0,0,1,1080,1079,1082,1081,0,0,1,0,58,15,56,15,1,80,
30203,"Titan¡¯s Fury",2,0,100,1,2,1,-1,2,118,123,0,0,0,50,2000,0,0,1,1080,1079,1082,1081,0,0,1,0,58,15,56,15,1,80,
30203,"Titan¡¯s Fury",3,0,125,1,2,1,-1,2,147,152,0,0,0,50,3000,0,0,1,1080,1079,1082,1081,0,0,1,0,58,15,56,15,1,80,
30203,"Titan¡¯s Fury",4,0,150,1,2,1,-1,2,159,164,0,0,0,50,4000,0,0,1,1080,1079,1082,1081,0,0,1,0,58,15,56,15,1,80,
30203,"Titan¡¯s Fury",5,0,175,1,2,1,-1,2,191,196,0,0,0,50,5000,0,0,1,1080,1079,1082,1081,0,0,1,0,58,15,56,15,1,80,
30203,"Titan¡¯s Fury",6,0,200,1,2,1,-1,2,202,207,0,0,0,50,6000,0,0,1,1080,1079,1082,1081,0,0,1,0,58,15,56,15,1,80,
30203,"Titan¡¯s Fury",7,0,225,1,2,1,-1,2,232,237,0,0,0,50,7000,0,0,1,1080,1079,1082,1081,0,0,1,0,58,15,56,15,1,80,
30203,"Titan¡¯s Fury",8,0,250,1,2,1,-1,2,239,244,0,0,0,50,8000,0,0,1,1080,1079,1082,1081,0,0,1,0,58,15,56,15,1,80,
30203,"Titan¡¯s Fury",9,0,275,1,2,1,-1,2,246,251,0,0,0,50,9000,0,0,1,1080,1079,1082,1081,0,0,1,0,58,15,56,15,1,80,
30203,"Titan¡¯s Fury",10,0,300,1,2,1,-1,2,273,278,0,0,0,50,10000,0,0,1,1080,1079,1082,1081,0,0,1,0,58,15,56,15,1, 80 
