goldcool, 12,41,
21303,"Divine Shield",1,0,95,1,2,1,100,3,0,0,90112,90112,0,0,3000,0,30,1,1120,1121,0,0,1122,0,-1,0,56,15,58,0,1,80,0,0,100,80,0,0,0,
21303,"Divine Shield",2,0,120,1,2,1,100,3,0,0,90114,90114,0,0,3200,0,30,1,1120,1121,0,0,1122,0,-1,0,56,15,58,0,1,80,11303,1,100,80,0,0,0,
21303,"Divine Shield",3,0,145,1,2,1,100,3,0,0,90116,90116,0,0,3500,0,30,1,1120,1121,0,0,1122,0,-1,0,56,15,58,0,1,80,0,0,100,80,0,0,0,
21303,"Divine Shield",4,0,170,1,2,1,100,3,0,0,90118,90118,0,0,5000,0,30,1,1120,1121,0,0,1122,0,-1,0,56,15,58,0,1,80,11303,2,100,80,0,0,0,
21303,"Divine Shield",5,0,195,1,2,1,100,3,0,0,90120,90120,0,0,7000,0,35,1,1120,1121,0,0,1122,0,-1,0,56,15,58,0,1,80,0,0,100,80,0,0,0,
21303,"Divine Shield",6,0,195,1,2,1,100,3,0,0,90125,90125,0,0,10000,0,35,1,1120,1121,0,0,1122,0,-1,0,56,15,58,0,1,80,0,0,100,120,0,0,0,
21303,"Divine Shield",7,0,195,1,2,1,100,3,0,0,90130,90130,0,0,15000,0,35,1,1120,1121,0,0,1122,0,-1,0,56,15,58,0,1,80,11303,3,100,120,0,0,0,
21303,"Divine Shield",8,0,195,1,2,1,100,3,0,0,90135,90135,0,0,20000,0,35,1,1120,1121,0,0,1122,0,-1,0,56,15,58,0,1,80,0,0,100,120,0,0,0,
21303,"Divine Shield",9,0,320,1,2,1,100,3,0,0,90140,90140,0,0,25000,0,35,1,1120,1121,0,0,1122,0,-1,0,56,15,58,0,1,80,0,0,100,120,0,0,0,
21303,"Divine Shield",10,0,320,1,2,1,100,3,0,0,90160,90160,0,0,10000,0,40,1,1120,1121,0,0,1122,0,-1,0,56,15,58,0,1,80,11303,4,100,150,0,0,0,
21303,"Divine Shield",11,0,320,1,2,1,100,3,0,0,90165,90165,0,0,25000,0,35,1,1120,1121,0,0,1122,0,-1,0,56,15,58,0,1,80,0,0,100,120,0,0,0,
21303,"Divine Shield",12,0,320,1,2,1,100,3,0,0,90170,90170,0,0,10000,0,40,1,1120,1121,0,0,1122,0,-1,0,56,15,58,0,1,80,11303,4,100,150,0,0, 0 
