goldcool, 10,34,
28103,"Ice Anathema",1,0,40,1,2,1,-1,3,141,146,90250,0,0,50,200,0,50,1,0,0,0,1018,0,1,0,0,56,10,58,10,1,80,
28103,"Ice Anathema",2,0,60,1,2,1,-1,3,51,56,90120,0,0,50,400,0,55,1,0,0,0,1018,0,1,0,0,56,10,58,10,1,80,
28103,"Ice Anathema",3,0,80,1,2,1,-1,3,57,62,90130,0,0,50,600,0,60,1,0,0,0,1018,0,1,0,0,56,10,58,10,1,80,
28103,"Ice Anathema",4,0,100,1,2,1,-1,3,64,69,90140,0,0,50,800,0,65,1,0,0,0,1018,0,1,0,0,56,10,58,10,1,80,
28103,"Ice Anathema",5,0,120,1,2,1,-1,3,92,97,90150,0,0,50,1000,0,70,1,0,0,0,1018,0,1,0,0,56,10,58,10,1,80,
28103,"Ice Anathema",6,0,140,1,2,1,-1,3,99,104,90160,0,0,50,1200,0,75,1,0,0,0,1018,0,1,0,0,56,10,58,10,1,80,
28103,"Ice Anathema",7,0,160,1,2,1,-1,3,105,110,90170,0,0,50,1400,0,80,1,0,0,0,1018,0,1,0,0,56,10,58,10,1,80,
28103,"Ice Anathema",8,0,180,1,2,1,-1,3,130,135,90180,0,0,50,1600,0,85,1,0,0,0,1018,0,1,0,0,56,10,58,10,1,80,
28103,"Ice Anathema",9,0,200,1,2,1,-1,3,136,141,90190,0,0,50,1800,0,90,1,0,0,0,1018,0,1,0,0,56,10,58,10,1,80,
28103,"Ice Anathema",10,0,220,1,2,1,-1,3,141,146,90200,0,0,50,2000,0,95,1,0,0,0,1018,0,1,0,0,56,10,58,10,1, 80 
