goldcool, 10,34,
29103,"Defiance",1,0,40,1,2,1,-1,3,0,0,90100,90115,0,0,200,0,50,12,1028,1027,0,0,0,1029,-1,0,59,10,57,10,1,80,
29103,"Defiance",2,0,60,1,2,1,-1,3,0,0,90081,90106,0,0,400,0,55,12,1028,1027,0,0,0,1029,-1,0,59,10,57,10,1,80,
29103,"Defiance",3,0,80,1,2,1,-1,3,0,0,90082,90107,0,0,600,0,60,12,1028,1027,0,0,0,1029,-1,0,59,10,57,10,1,80,
29103,"Defiance",4,0,100,1,2,1,-1,3,0,0,90083,90108,0,0,800,0,65,12,1028,1027,0,0,0,1029,-1,0,59,10,57,10,1,80,
29103,"Defiance",5,0,120,1,2,1,-1,3,0,0,90084,90109,0,0,1000,0,70,12,1028,1027,0,0,0,1029,-1,0,59,10,57,10,1,80,
29103,"Defiance",6,0,140,1,2,1,-1,3,0,0,90085,90110,0,0,1200,0,75,12,1028,1027,0,0,0,1029,-1,0,59,10,57,10,1,80,
29103,"Defiance",7,0,160,1,2,1,-1,3,0,0,90086,90111,0,0,1400,0,80,12,1028,1027,0,0,0,1029,-1,0,59,10,57,10,1,80,
29103,"Defiance",8,0,180,1,2,1,-1,3,0,0,90087,90112,0,0,1600,0,85,12,1028,1027,0,0,0,1029,-1,0,59,10,57,10,1,80,
29103,"Defiance",9,0,200,1,2,1,-1,3,0,0,90088,90113,0,0,1800,0,90,12,1028,1027,0,0,0,1029,-1,0,59,10,57,10,1,80,
29103,"Defiance",10,0,220,1,2,1,-1,3,0,0,90089,90115,0,0,2000,0,95,12,1028,1027,0,0,0,1029,-1,0,59,10,57,10,1, 80 
