goldcool, 10,41,
10006,"Hell's Fire",1,0,40,1,2,1,100,1,0,0,55,0,0,80,100,0,100,12,0,10003,0,10004,0,0,-1,0,59,10,57,-10,1,60,0,0,100,0,0,0,0,
10006,"Hell's Fire",2,0,60,1,2,1,100,1,0,0,75,0,0,80,200,0,100,12,0,10003,0,10004,0,0,-1,0,59,10,57,-10,1,60,0,1,100,0,0,0,0,
10006,"Hell's Fire",3,0,80,1,2,1,100,1,0,0,95,0,0,80,300,0,100,12,0,10003,0,10004,0,0,-1,0,59,10,57,-10,1,60,0,0,100,0,0,0,0,
10006,"Hell's Fire",4,0,100,1,2,1,100,1,0,0,115,0,0,80,400,0,100,12,0,10003,0,10004,0,0,-1,0,59,10,57,-10,1,60,0,2,100,0,0,0,0,
10006,"Hell's Fire",5,0,120,1,2,1,100,1,0,0,135,0,0,80,500,0,100,12,0,10003,0,10004,0,0,-1,0,59,10,57,-10,1,60,0,0,100,0,0,0,0,
10006,"Hell's Fire",6,0,140,1,2,1,100,1,0,0,155,0,0,80,600,0,100,12,0,10003,0,10004,0,0,-1,0,59,10,57,-10,1,60,0,0,100,0,0,0,0,
10006,"Hell's Fire",7,0,160,1,2,1,100,1,0,0,175,0,0,80,700,0,100,12,0,10003,0,10004,0,0,-1,0,59,10,57,-10,1,60,0,3,100,0,0,0,0,
10006,"Hell's Fire",8,0,180,1,2,1,100,1,0,0,195,0,0,80,800,0,100,12,0,10003,0,10004,0,0,-1,0,59,10,57,-10,1,60,0,0,100,0,0,0,0,
10006,"Hell's Fire",9,0,200,1,2,1,100,1,0,0,215,0,0,80,10000,0,100,12,0,10003,0,10004,0,0,-1,0,59,10,57,-10,1,60,0,0,100,0,0,0,0,
10006,"Hell's Fire",10,0,220,1,2,1,100,1,0,0,235,0,0,80,10000,0,100,12,0,10003,0,10004,0,0,-1,0,59,10,57,-10,1,60,0,4,100,0,0,0, 0 
