goldcool, 10,34,
1101,"¾øÐ½Ö¹»ð",1,0,40,1,2,1,100,3,20,25,90085,90085,0,30,200,0,50,1,1001,1002,1004,1003,1005,0,-1,0,56,50,57,50,1,60,
1101,"¾øÐ½Ö¹»ð",2,0,60,1,2,1,100,3,36,41,90084,90084,0,30,400,0,55,1,1001,1002,1004,1003,1005,0,-1,0,56,50,57,50,1,60,
1101,"¾øÐ½Ö¹»ð",3,0,80,1,2,1,100,3,40,45,90083,90083,0,30,600,0,60,1,1001,1002,1004,1003,1005,0,-1,0,56,50,57,50,1,60,
1101,"¾øÐ½Ö¹»ð",4,0,100,1,2,1,100,3,47,52,90082,90082,0,30,800,0,65,1,1001,1002,1004,1003,1005,0,-1,0,56,50,57,50,1,60,
1101,"¾øÐ½Ö¹»ð",5,0,120,1,2,1,100,3,66,71,90081,90081,0,30,1000,0,70,1,1001,1002,1004,1003,1005,0,-1,0,56,50,57,50,1,60,
1101,"¾øÐ½Ö¹»ð",6,0,140,1,2,1,100,3,72,77,90080,90080,0,30,1200,0,75,1,1001,1002,1004,1003,1005,0,-1,0,56,50,57,50,1,60,
1101,"¾øÐ½Ö¹»ð",7,0,160,1,2,1,100,3,77,82,90079,90079,0,30,1400,0,80,1,1001,1002,1004,1003,1005,0,-1,0,56,50,57,50,1,60,
1101,"¾øÐ½Ö¹»ð",8,0,180,1,2,1,100,3,95,100,90078,90078,0,30,1600,0,85,1,1001,1002,1004,1003,1005,0,-1,0,56,50,57,50,1,60,
1101,"¾øÐ½Ö¹»ð",9,0,200,1,2,1,100,3,100,105,90077,90077,0,30,1800,0,90,1,1001,1002,1004,1003,1005,0,-1,0,56,50,57,50,1,60,
1101,"¾øÐ½Ö¹»ð",10,0,220,1,2,1,100,3,104,109,90075,90075,0,30,2000,0,95,1,1001,1002,1004,1003,1005,0,-1,0,56,50,57,50,1, 60 
