goldcool, 10,34,
4203,"横行霸道",1,0,75,1,2,1,-1,2,111,116,0,0,0,50,1000,0,0,13,1038,1037,1040,1039,0,0,1,0,56,50,57,50,1,80,
4203,"横行霸道",2,0,100,1,2,1,-1,2,118,123,0,0,0,50,2000,0,0,13,1038,1037,1040,1039,0,0,1,0,56,50,57,50,1,80,
4203,"横行霸道",3,0,125,1,2,1,-1,2,147,152,0,0,0,50,3000,0,0,13,1038,1037,1040,1039,0,0,1,0,56,50,57,50,1,80,
4203,"横行霸道",4,0,150,1,2,1,-1,2,159,164,0,0,0,50,4000,0,0,13,1038,1037,1040,1039,0,0,1,0,56,50,57,50,1,80,
4203,"横行霸道",5,0,175,1,2,1,-1,2,191,196,0,0,0,50,5000,0,0,13,1038,1037,1040,1039,0,0,1,0,56,50,57,50,1,80,
4203,"横行霸道",6,0,200,1,2,1,-1,2,202,207,0,0,0,50,6000,0,0,13,1038,1037,1040,1039,0,0,1,0,56,50,57,50,1,80,
4203,"横行霸道",7,0,225,1,2,1,-1,2,232,237,0,0,0,50,7000,0,0,13,1038,1037,1040,1039,0,0,1,0,56,50,57,50,1,80,
4203,"横行霸道",8,0,250,1,2,1,-1,2,239,244,0,0,0,50,8000,0,0,13,1038,1037,1040,1039,0,0,1,0,56,50,57,50,1,80,
4203,"横行霸道",9,0,275,1,2,1,-1,2,246,251,0,0,0,50,9000,0,0,13,1038,1037,1040,1039,0,0,1,0,56,50,57,50,1,80,
4203,"横行霸道",10,0,300,1,2,1,-1,2,273,278,0,0,0,50,10000,0,0,13,1038,1037,1040,1039,0,0,1,0,56,50,57,50,1, 80 

