goldcool, 10,34,
4103,"仁心仁术",1,0,40,1,2,1,-1,0,89,0,0,0,0,80,200,0,0,12,1038,1037,1040,1039,0,0,1,0,56,50,57,50,1,80,
4103,"仁心仁术",2,0,60,1,2,1,-1,0,141,0,0,0,0,81,400,0,0,12,1038,1037,1040,1039,0,0,1,0,56,50,57,50,1,80,
4103,"仁心仁术",3,0,80,1,2,1,-1,0,155,0,0,0,0,82,600,0,0,12,1038,1037,1040,1039,0,0,1,0,56,50,57,50,1,80,
4103,"仁心仁术",4,0,100,1,2,1,-1,0,173,0,0,0,0,83,800,0,0,12,1038,1037,1040,1039,0,0,1,0,56,50,57,50,1,80,
4103,"仁心仁术",5,0,120,1,2,1,-1,0,235,0,0,0,0,84,1000,0,0,12,1038,1037,1040,1039,0,0,1,0,56,50,57,50,1,80,
4103,"仁心仁术",6,0,140,1,2,1,-1,0,252,0,0,0,0,85,1200,0,0,12,1038,1037,1040,1039,0,0,1,0,56,50,57,50,1,80,
4103,"仁心仁术",7,0,160,1,2,1,-1,0,263,0,0,0,0,86,1400,0,0,12,1038,1037,1040,1039,0,0,1,0,56,50,57,50,1,80,
4103,"仁心仁术",8,0,180,1,2,1,-1,0,315,0,0,0,0,87,1600,0,0,12,1038,1037,1040,1039,0,0,1,0,56,50,57,50,1,80,
4103,"仁心仁术",9,0,200,1,2,1,-1,0,324,0,0,0,0,88,1800,0,0,12,1038,1037,1040,1039,0,0,1,0,56,50,57,50,1,80,
4103,"仁心仁术",10,0,220,1,2,1,-1,0,328,0,0,0,0,89,2000,0,0,12,1038,1037,1040,1039,0,0,1,0,56,50,57,50,1, 80 
